CMPD_CHEMBLID,MOLREGNO,PARENT_CMPD_CHEMBLID,PARENT_MOLREGNO,MOL_PREF_NAME,COMPOUND_KEY,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS,CANONICAL_SMILES,ACTIVITY_ID,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,PCHEMBL_VALUE,PUBLISHED_TYPE,PUBLISHED_RELATION,PUBLISHED_VALUE,PUBLISHED_UNITS,ACTIVITY_COMMENT,DATA_VALIDITY_COMMENT,POTENTIAL_DUPLICATE,BAO_ENDPOINT,UO_UNITS,QUDT_UNITS,ASSAY_ID,ASSAY_CHEMBLID,ASSAY_TYPE,DESCRIPTION,ASSAY_SRC_ID,ASSAY_SRC_DESCRIPTION,ASSAY_ORGANISM,ASSAY_STRAIN,ASSAY_TAX_ID,CURATED_BY,BAO_FORMAT,TID,TARGET_CHEMBLID,TARGET_TYPE,PROTEIN_ACCESSION,PREF_NAME,ORGANISM,CONFIDENCE_SCORE,TARGET_MAPPING,APD_NAME,APD_CONFIDENCE,DOC_ID,DOC_CHEMBLID,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,CELL_ID,CELL_CHEMBL_ID,CELL_NAME
CHEMBL2057293,1353043,CHEMBL2057293,1353043,,7e,360.53,3.66,58.2,0,CCNC(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O)C1,10959904,T1/2,=,0.4067,hr,,t1/2,=,24.4,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,830117,CHEMBL2061908,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,62693,CHEMBL2057131,22506561,J. Med. Chem.,2012,55,9,4431,,,
CHEMBL395687,411535,CHEMBL395687,411535,,15a (+/-),302.2,1.81,58.36,0,CCNC(=O)N1CC(N)C(C1)c2ccc(Cl)cc2Cl,2021934,T1/2,>,3,hr,,t1/2,>,3,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,454410,CHEMBL903587,A,Half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,37447,CHEMBL1139138,17276063,Bioorg. Med. Chem. Lett.,2007,17,7,2005,,,
CHEMBL3577873,1946186,CHEMBL3577873,1946186,,18,358.44,0.99,90.46,0,CCNC(=O)N1CCC(CC1)Nc2ncc3C=CC(=O)N(C(C)C)c3n2,15608008,T1/2,=,1.083,hr,,t1/2,=,65,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1496179,CHEMBL3578960,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,92365,CHEMBL3576797,25893042,ACS Med. Chem. Lett.,2015,6,4,413,,,
CHEMBL404067,437357,CHEMBL404067,437357,,rac-2l,544.07,2.06,150.69,1,CCNC(=O)N1CCC(NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(C1)NC(=O)c4nc5CCN(C)Cc5s4,2090460,T1/2,=,0.1203,hr,,t1/2,=,7.22,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,468761,CHEMBL932975,A,Metabolic stability assessed as half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38795,CHEMBL1143176,18039572,Bioorg. Med. Chem. Lett.,2008,18,2,782,,,
CHEMBL551110,563657,CHEMBL551110,563657,,(S)-20,449.54,3.08,161.21,0,CCNC(=O)Nc1ccc2c(c1)sc3cc(ccc23)S(=O)(=O)N[C@@H](C(C)C)C(=O)O,2693244,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,579265,CHEMBL1058831,A,Metabolic stability in human liver microsome assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,47768,CHEMBL1152446,19725580,J. Med. Chem.,2009,52,17,5408,,,
CHEMBL1774624,1145673,CHEMBL1774624,1145673,,12a,849.1,1.62,221.2,3,CCNC(=O)NCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,6199820,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,746155,CHEMBL1775728,A,Half life in human liver microsomes at 1 uM by LCMS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,57575,CHEMBL1772969,21476508,J. Med. Chem.,2011,54,10,3595,,,
CHEMBL2376403,1558240,CHEMBL2376403,1558240,,30,565.66,4.3,99.41,1,CCNCC(=O)Nc1ccc(cc1)C2=NC(=O)N(CCOC)c3c2oc4ccc(cc34)c5ccc6CN(C)CCc6c5,13280841,T1/2,=,1.55,hr,,t1/2,=,93,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,955939,CHEMBL2379908,A,Half life in human liver microsomes at 1 uM by LC-MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,73455,CHEMBL2375293,23511023,Bioorg. Med. Chem. Lett.,2013,23,9,2775,,,
CHEMBL1683872,1074075,CHEMBL1683872,1074075,,12,286.24,4.96,12.03,0,CCNCC1(CCCCC1)c2ccc(Cl)c(Cl)c2,5238300,T1/2,=,2.017,hr,,t1/2,=,121,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,726929,CHEMBL1686718,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55746,CHEMBL1681686,21310609,Bioorg. Med. Chem. Lett.,2011,21,5,1438,,,
CHEMBL3781262,2074767,CHEMBL3781262,2074767,,55,439.61,4.55,78.61,0,CCNS(=O)(=O)c1ccc(NC2C3CC4CC(CC2C4)C3)c(NCc5ccccc5)c1,16519919,T1/2,=,0.6,hr,,t1/2,=,36,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1564801,CHEMBL3784404,A,Half life in human liver microsomes by LC/MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98645,CHEMBL3779804,26696014,J. Med. Chem.,2016,59,5,2041,,,
CHEMBL3781803,2074768,CHEMBL3781803,2074768,,56,440.6,3.4,91.5,0,CCNS(=O)(=O)c1ccc(NC2C3CC4CC(CC2C4)C3)c(NCc5ccncc5)c1,16519920,T1/2,=,1.067,hr,,t1/2,=,64,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1564801,CHEMBL3784404,A,Half life in human liver microsomes by LC/MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98645,CHEMBL3779804,26696014,J. Med. Chem.,2016,59,5,2041,,,
CHEMBL3780064,2074749,CHEMBL3780064,2074749,,37,297.42,2.01,92.6,0,CCNS(=O)(=O)c1ccc(NC2CCCCC2)c(N)c1,16519917,T1/2,=,0.6167,hr,,t1/2,=,37,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1564801,CHEMBL3784404,A,Half life in human liver microsomes by LC/MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98645,CHEMBL3779804,26696014,J. Med. Chem.,2016,59,5,2041,,,
CHEMBL3781002,2074761,CHEMBL3781002,2074761,,49,387.54,4.15,78.61,0,CCNS(=O)(=O)c1ccc(NC2CCCCC2)c(NCc3ccccc3)c1,16519918,T1/2,=,1.467,hr,,t1/2,=,88,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1564801,CHEMBL3784404,A,Half life in human liver microsomes by LC/MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98645,CHEMBL3779804,26696014,J. Med. Chem.,2016,59,5,2041,,,
CHEMBL3357884,1822037,CHEMBL3357884,1822037,,19,670.2,6.73,124.44,2,CCOC(=O)\C=C\c1ccc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ncc(Cl)cn6)n(C)c4c3)cc1OCC,14973047,T1/2,>,5,hr,,t1/2,>,300,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1443633,CHEMBL3379530,A,Prodrug conversion in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,90037,CHEMBL3352534,25515558,Bioorg. Med. Chem. Lett.,2015,25,2,210,,,
CHEMBL401773,437654,CHEMBL401773,437654,,rac-8k,560.64,2.85,183.57,1,CCOC(=O)C(C)Oc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C(=NN(CCC(C)C)C3=O)c4cccs4,2103819,T1/2,=,0.4167,hr,,t1/2,=,25,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,464081,CHEMBL949074,A,Metabolic stability in human liver microsomes at 5 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38436,CHEMBL1141620,18242088,Bioorg. Med. Chem. Lett.,2008,18,4,1413,,,
CHEMBL2335990,1525655,CHEMBL2335990,1525655,,8b,418.41,3.89,60.33,0,CCOC(=O)C1=C(C)N\C(=C\c2cc(C)n(c2C)c3ccc(cc3)C(F)(F)F)\C1=O,12679461,T1/2,=,7.25,hr,,t1/2,=,435,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,944431,CHEMBL2345345,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72699,CHEMBL2331408,23517371,J. Med. Chem.,2013,56,7,2975,,,
CHEMBL600928,586451,CHEMBL600928,586451,,"8a, TDR32750",418.41,3.89,60.33,0,CCOC(=O)C1=C(C)N\C(=C\c2cc(C)n(c2C)c3ccccc3C(F)(F)F)\C1=O,12679462,T1/2,=,0.9667,hr,,t1/2,=,58,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,944431,CHEMBL2345345,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72699,CHEMBL2331408,23517371,J. Med. Chem.,2013,56,7,2975,,,
CHEMBL2419490,1578271,CHEMBL2419490,1578271,,1,470.54,2.58,137.84,0,CCOC(=O)c1cc(C#N)c(nc1C)N2CCC(CC2)C(=O)NS(=O)(=O)Cc3ccccc3,14710871,T1/2,=,1,hr,,t1/2,=,60,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1361095,CHEMBL3291549,A,Half life in human liver microsomes at 1 mg/ml,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,83856,CHEMBL3286224,24835983,Bioorg. Med. Chem. Lett.,2014,24,13,2963,,,
CHEMBL3633556,1970816,CHEMBL3633556,1970816,,1; fer-1,262.35,2.95,64.34,0,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1,16519915,T1/2,=,0.115,hr,,t1/2,=,6.9,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1564801,CHEMBL3784404,A,Half life in human liver microsomes by LC/MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98645,CHEMBL3779804,26696014,J. Med. Chem.,2016,59,5,2041,,,
CHEMBL1951332,1280318,CHEMBL1951332,1280318,,18,401.42,2.81,109,0,CCOC(=O)c1cccc(NC(=O)Nc2ccc(cc2)c3ccnc4[nH]cnc34)c1,8035494,T1/2,=,0.1333,hr,,t1/2,=,8,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,802680,CHEMBL1953088,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,61146,CHEMBL1949669,22264486,Bioorg. Med. Chem. Lett.,2012,22,4,1611,,,
CHEMBL1774640,1145689,CHEMBL1774640,1145689,,21i,1047.32,,,,CCOC(=O)CCN(CCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C)C(=O)Nc4ccc5ccccc5c4,6199837,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,746155,CHEMBL1775728,A,Half life in human liver microsomes at 1 uM by LCMS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,57575,CHEMBL1772969,21476508,J. Med. Chem.,2011,54,10,3595,,,
CHEMBL1669598,1068575,CHEMBL1669598,1068575,,31,726.2,5.6,153.49,2,CCOC(=O)CCn1cc(CN2CCN(CC2)c3cc(C(=O)Nc4ccc5CCc6c(nn(c7ccc(F)cc7)c6c5c4)C(=O)N)c(Cl)cn3)cn1,5195839,T1/2,=,0.05,hr,,t1/2,=,3,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,716444,CHEMBL1670068,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55393,CHEMBL1667819,21236687,Bioorg. Med. Chem.,2011,19,3,1242,,,
CHEMBL1669565,1068538,CHEMBL1669565,1068538,,2a,712.17,5.35,153.49,2,CCOC(=O)Cn1cc(CN2CCN(CC2)c3cc(C(=O)Nc4ccc5CCc6c(nn(c7ccc(F)cc7)c6c5c4)C(=O)N)c(Cl)cn3)cn1,5195830,T1/2,=,0.05,hr,,t1/2,=,3,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,716444,CHEMBL1670068,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55393,CHEMBL1667819,21236687,Bioorg. Med. Chem.,2011,19,3,1242,,,
CHEMBL1669566,1068539,CHEMBL1669566,1068539,,2b,712.17,5.35,153.5,2,CCOC(=O)Cn1cc(CN2CCN(CC2)c3cc(C(=O)Nc4ccc5CCc6c(nn(c7cccc(F)c7)c6c5c4)C(=O)N)c(Cl)cn3)cn1,5195831,T1/2,=,0.05,hr,,t1/2,=,3,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,716444,CHEMBL1670068,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55393,CHEMBL1667819,21236687,Bioorg. Med. Chem.,2011,19,3,1242,,,
CHEMBL3357895,1822048,CHEMBL3357895,1822048,,30,728.23,6.43,150.73,2,CCOC(=O)COC(=O)\C=C\c1ccc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ncc(Cl)cn6)n(C)c4c3)cc1OCC,14973058,T1/2,=,1.6,hr,,t1/2,=,96,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1443633,CHEMBL3379530,A,Prodrug conversion in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,90037,CHEMBL3352534,25515558,Bioorg. Med. Chem. Lett.,2015,25,2,210,,,
CHEMBL247774,411539,CHEMBL247774,411539,,16a (+/-),303.18,2.46,55.56,0,CCOC(=O)N1CC(N)C(C1)c2ccc(Cl)cc2Cl,2021930,T1/2,>,3,hr,,t1/2,>,3,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,454410,CHEMBL903587,A,Half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,37447,CHEMBL1139138,17276063,Bioorg. Med. Chem. Lett.,2007,17,7,2005,,,
CHEMBL258328,437051,CHEMBL258328,437051,,rac-2e,545.05,2.7,147.89,1,CCOC(=O)N1CCC(NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(C1)NC(=O)c4nc5CCN(C)Cc5s4,2090466,T1/2,=,0.0755,hr,,t1/2,=,4.53,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,468761,CHEMBL932975,A,Metabolic stability assessed as half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38795,CHEMBL1143176,18039572,Bioorg. Med. Chem. Lett.,2008,18,2,782,,,
CHEMBL561715,556642,CHEMBL561715,556642,,(S)-12b,450.53,3.72,158.41,0,CCOC(=O)Nc1ccc2c(c1)sc3cc(ccc23)S(=O)(=O)N[C@@H](C(C)C)C(=O)O,2693252,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,579265,CHEMBL1058831,A,Metabolic stability in human liver microsome assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,47768,CHEMBL1152446,19725580,J. Med. Chem.,2009,52,17,5408,,,
CHEMBL562374,558354,CHEMBL562374,558354,,(R)-12a,450.53,3.72,158.41,0,CCOC(=O)Nc1ccc2c(c1)sc3cc(ccc23)S(=O)(=O)N[C@H](C(C)C)C(=O)O,2693253,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,579265,CHEMBL1058831,A,Metabolic stability in human liver microsome assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,47768,CHEMBL1152446,19725580,J. Med. Chem.,2009,52,17,5408,,,
CHEMBL523035,476821,CHEMBL523035,476821,,(S)-26,434.46,3.17,143.32,0,CCOC(=O)Nc1ccc2oc3cc(ccc3c2c1)S(=O)(=O)N[C@@H](C(C)C)C(=O)O,2693237,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,579265,CHEMBL1058831,A,Metabolic stability in human liver microsome assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,47768,CHEMBL1152446,19725580,J. Med. Chem.,2009,52,17,5408,,,
CHEMBL3754405,2058793,CHEMBL3754405,2058793,,29,375.25,4.27,51.22,0,CCOC(C(=O)Nc1ccc(Cl)cc1Cl)c2ccnc3ccccc23,16433280,T1/2,>,1,hr,,t1/2,>,60,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1547468,CHEMBL3757745,A,Half life in human liver microsomes at 25 uM by LC-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,97818,CHEMBL3751754,26750257,Bioorg. Med. Chem. Lett.,2016,26,3,1048,,,
CHEMBL3751855,2058789,CHEMBL3751855,2058789,,24,375.25,4.27,51.22,0,CCOC(C(=O)Nc1ccc(Cl)cc1Cl)c2cnc3ccccc3c2,16433279,T1/2,>,1,hr,,t1/2,>,60,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1547468,CHEMBL3757745,A,Half life in human liver microsomes at 25 uM by LC-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,97818,CHEMBL3751754,26750257,Bioorg. Med. Chem. Lett.,2016,26,3,1048,,,
CHEMBL3754215,2058786,CHEMBL3754215,2058786,,20,375.25,4.27,51.22,0,CCOC(C(=O)Nc1ccnc2ccccc12)c3ccc(Cl)c(Cl)c3,16433278,T1/2,=,0.45,hr,,t1/2,=,27,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1547468,CHEMBL3757745,A,Half life in human liver microsomes at 25 uM by LC-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,97818,CHEMBL3751754,26750257,Bioorg. Med. Chem. Lett.,2016,26,3,1048,,,
CHEMBL3754684,2058774,CHEMBL3754684,2058774,,5,375.25,4.27,51.22,0,CCOC(C(=O)Nc1cnc2ccccc2c1)c3cc(Cl)ccc3Cl,16433277,T1/2,=,0.45,hr,,t1/2,=,27,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1547468,CHEMBL3757745,A,Half life in human liver microsomes at 25 uM by LC-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,97818,CHEMBL3751754,26750257,Bioorg. Med. Chem. Lett.,2016,26,3,1048,,,
CHEMBL1276549,712517,CHEMBL1276549,712517,,DB745,546.62,5.45,129.13,2,CCOc1cc(NC(=N)c2ccccn2)ccc1c3oc(cc3)c4ccc(NC(=N)c5ccccn5)cc4OCC,3539199,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,681582,CHEMBL1285107,A,Half life in human liver microsome by HPLC-MS/MS analysis in presence of 0.1 uM NADPH,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,53771,CHEMBL1275590,20368397,Antimicrob. Agents Chemother.,2010,54,6,2507,,,
CHEMBL1276549,712517,CHEMBL1276549,712517,,DB745,546.62,5.45,129.13,2,CCOc1cc(NC(=N)c2ccccn2)ccc1c3oc(cc3)c4ccc(NC(=N)c5ccccn5)cc4OCC,3539198,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,681583,CHEMBL1285108,A,Half life in human liver microsome by HPLC-MS/MS analysis in presence of 1 uM NADPH,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,53771,CHEMBL1275590,20368397,Antimicrob. Agents Chemother.,2010,54,6,2507,,,
CHEMBL1276549,712517,CHEMBL1276549,712517,,DB745,546.62,5.45,129.13,2,CCOc1cc(NC(=N)c2ccccn2)ccc1c3oc(cc3)c4ccc(NC(=N)c5ccccn5)cc4OCC,3539197,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,681584,CHEMBL1285109,A,Half life in human liver microsome by HPLC-MS/MS analysis in presence of 10 uM NADPH,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,53771,CHEMBL1275590,20368397,Antimicrob. Agents Chemother.,2010,54,6,2507,,,
CHEMBL3355645,1819775,CHEMBL3355645,1819775,,32,628.12,5.7,135.44,2,CCOc1cc(NC(=O)C2(CC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ncc(Cl)cn6)n(C)c4c3)ccc1\C=C\C(=O)O,15079061,T1/2,=,3.25,hr,,t1/2,=,195,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1443409,CHEMBL3376562,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,89703,CHEMBL3351932,25393851,J. Med. Chem.,2014,57,23,10130,,,
CHEMBL3355222,1819348,CHEMBL3355222,1819348,,24,641.16,7.11,122.55,2,CCOc1cc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ccc(Cl)cn6)n(C)c4c3)ccc1\C=C\C(=O)O,15078982,T1/2,=,1.35,hr,,t1/2,=,81,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1443409,CHEMBL3376562,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,89703,CHEMBL3351932,25393851,J. Med. Chem.,2014,57,23,10130,,,
